Stunde_im_Auswertezeitraum;Datum;Uhrzeit;Aussentemperatur_C;Windgeschwindigkeit_m_s;Windrichtung_Grad;Schedule_AN_1_Mittel;Schedule_AN_2_Mittel;Schedule_AN_3_Mittel;Schedule_AB_1_Mittel;Schedule_AB_2_Mittel;Schedule_AB_3_Mittel;Heizlast_AFN_E+_W;Volumenstrom_AFN_E+_m3_s;Luftwechsel_AFN_E+_1_h;Zonentemperatur_AFN_E+_C;Heizlast_WSOA_W;Volumenstrom_WSOA_m3_s;Luftwechsel_WSOA_1_h;Zonentemperatur_WSOA_C;Heizlast_DFR_DEFAULT_W;Volumenstrom_DFR_DEFAULT_m3_s;Luftwechsel_DFR_DEFAULT_1_h;Zonentemperatur_DFR_DEFAULT_C;Heizlast_DFR_BLAST_W;Volumenstrom_DFR_BLAST_m3_s;Luftwechsel_DFR_BLAST_1_h;Zonentemperatur_DFR_BLAST_C;Heizlast_DFR_DOE-2_W;Volumenstrom_DFR_DOE-2_m3_s;Luftwechsel_DFR_DOE-2_1_h;Zonentemperatur_DFR_DOE-2_C
4833;21.12.;08:00;2,15;4,35;230,0;0,1153;0,0000;0,1860;0,0000;0,1527;0,1527;45944,5;2,284195;0,76140;17,000;70583,5;3,836849;1,27895;17,000;31385,3;1,558350;0,51945;17,000;47090,4;2,472686;0,82423;17,000;28759,1;1,404867;0,46829;17,000
4834;21.12.;09:00;2,71;3,85;240,2;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;5463,9;0,066356;0,02212;17,000;5549,3;0,074944;0,02498;17,000;5549,3;0,074910;0,02497;17,000;5549,3;0,074924;0,02497;17,000;5549,3;0,074911;0,02497;17,000
4835;21.12.;10:00;4,32;5,68;250,0;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;5661,9;0,111663;0,03722;17,000;5067,9;0,074463;0,02482;17,000;5067,9;0,074430;0,02481;17,000;5067,9;0,074444;0,02481;17,000;5067,9;0,074431;0,02481;17,000
4836;21.12.;11:00;5,60;7,19;255,1;0,0000;0,0000;0,0000;0,0453;0,0000;0,0000;6647,1;0,234459;0,07815;17,000;4399,9;0,074072;0,02469;17,000;5849,6;0,183382;0,06113;17,000;6980,3;0,268714;0,08957;17,000;6492,2;0,231856;0,07729;17,000
4837;21.12.;12:00;5,60;6,19;265,1;0,0000;0,0167;0,0333;0,1511;0,0605;0,0349;12997,8;0,734886;0,24496;17,000;21967,5;1,439588;0,47986;17,000;13342,6;0,789341;0,26311;17,000;19797,7;1,276322;0,42544;17,000;15748,1;0,970758;0,32359;17,000
4838;21.12.;13:00;5,60;5,70;275,1;0,0637;0,1360;0,1583;0,1089;0,1583;0,1177;48785,8;3,360457;1,12015;17,000;124652,9;9,223519;3,07451;17,000;27227,7;1,867749;0,62258;17,000;42595,4;3,028110;1,00937;17,000;31715,1;2,206521;0,73551;17,000
4839;21.12.;14:00;5,50;5,39;274,9;0,0889;0,1360;0,1137;0,0000;0,0865;0,0000;21972,1;1,431025;0,47701;17,000;114365,4;8,397574;2,79919;17,000;16834,4;1,101811;0,36727;17,000;25356,5;1,740717;0,58024;17,000;18684,4;1,240772;0,41359;17,000
4840;21.12.;15:00;4,54;5,66;280,2;0,0000;0,0167;0,0000;0,0365;0,0000;0,0000;5408,4;0,223574;0,07452;17,000;8578,4;0,482765;0,16092;17,000;4969,5;0,203747;0,06792;17,000;6325,5;0,294986;0,09833;17,000;5384,2;0,231103;0,07703;17,000
4841;21.12.;16:00;3,34;5,13;290,0;0,0000;0,0000;0,0000;0,1328;0,0669;0,0000;20281,0;0,526869;0,17562;17,000;12638,5;0,074886;0,02496;17,000;20423,4;0,562087;0,18736;17,000;25446,8;0,876971;0,29232;17,000;20626,0;0,575470;0,19182;17,000
4842;21.12.;17:00;3,30;3,85;290,0;0,0000;0,0000;0,0469;0,1360;0,0857;0,0000;23321,9;0,695549;0,23185;17,000;23500,8;0,749786;0,24993;17,000;23323,7;0,730242;0,24341;17,000;28867,7;1,077218;0,35907;17,000;21297,8;0,603108;0,20104;17,000
4843;21.12.;18:00;3,45;3,60;284,9;0,0000;0,1527;0,1057;0,0000;0,0000;0,0000;22344,6;0,630322;0,21011;17,000;73796,0;3,914909;1,30497;17,000;23025,3;0,704785;0,23493;17,000;27952,9;1,016433;0,33881;17,000;20542,8;0,547825;0,18261;17,000
4844;21.12.;19:00;2,59;3,60;264,8;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;13235,2;0,065691;0,02190;17,000;13334,3;0,075059;0,02502;17,000;13334,2;0,075083;0,02503;17,000;13334,2;0,075079;0,02503;17,000;13334,2;0,075091;0,02503;17,000
4845;21.12.;20:00;1,65;3,60;250,0;0,0000;0,0000;0,0000;0,0661;0,0389;0,0541;20557,2;0,431537;0,14385;17,000;13694,3;0,075345;0,02511;17,000;20736,7;0,466332;0,15544;17,000;24696,2;0,686076;0,22869;17,000;18981,4;0,368928;0,12298;17,000
4846;21.12.;21:00;1,60;3,85;250,0;0,0000;0,0000;0,0000;0,2059;0,1137;0,1399;34176,5;1,128851;0,37628;17,000;14040,2;0,075364;0,02512;17,000;34355,9;1,203441;0,40115;17,000;46302,2;1,866539;0,62218;17,000;30306,6;0,979035;0,32634;17,000
4847;21.12.;22:00;1,85;3,85;270,3;0,0000;0,0000;0,0000;0,0875;0,0000;0,1113;22749,3;0,525453;0,17515;17,000;14249,0;0,075300;0,02510;17,000;22889,4;0,562808;0,18760;17,000;27905,1;0,845596;0,28187;17,000;21197,0;0,467377;0,15579;17,000
4848;21.12.;23:00;1,65;3,09;290,0;0,0000;0,0000;0,0000;0,0985;0,1193;0,0000;23603,4;0,557781;0,18593;17,000;14362,0;0,075366;0,02512;17,000;23973,1;0,610011;0,20334;17,000;28819,8;0,879567;0,29319;17,000;20562,2;0,420680;0,14023;17,000
4849;22.12.;00:00;0,89;3,36;269,7;0,0000;0,0000;0,0000;0,0000;0,0333;0,0000;15911,7;0,140816;0,04694;17,000;14567,8;0,075576;0,02519;17,000;16066,6;0,157423;0,05247;17,000;16762,4;0,195386;0,06513;17,000;15392,2;0,120600;0,04020;17,000
4850;22.12.;01:00;0,65;3,08;260,2;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;14539,6;0,059228;0,01974;17,000;14782,6;0,075639;0,02521;17,000;14782,6;0,075598;0,02520;17,000;14782,6;0,075579;0,02519;17,000;14782,6;0,075613;0,02520;17,000
4851;22.12.;02:00;0,90;2,10;275,1;0,0509;0,0565;0,0637;0,0000;0,0000;0,0000;22382,8;0,445649;0,14855;17,000;45991,9;1,724852;0,57495;17,000;22846,3;0,496756;0,16559;17,000;26202,4;0,674594;0,22486;17,000;18382,2;0,260053;0,08668;17,000
4852;22.12.;03:00;0,59;2,35;269,8;0,1471;0,1503;0,1583;0,0000;0,0000;0,0000;36416,0;1,124568;0,37486;17,000;108942,7;4,976358;1,65879;17,000;36513,3;1,197210;0,39907;17,000;46256,6;1,705436;0,56848;17,000;25346,3;0,614056;0,20469;17,000
4853;22.12.;04:00;-0,06;2,60;254,9;0,1073;0,0985;0,2360;0,0000;0,0000;0,0000;37322,1;1,116823;0,37227;17,000;111049,8;4,888153;1,62938;17,000;36910,0;1,166026;0,38868;17,000;47994,2;1,721925;0,57397;17,000;26964,5;0,667071;0,22236;17,000
4854;22.12.;05:00;-0,70;2,85;255,1;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;15161,8;0,056325;0,01878;17,000;15491,7;0,075929;0,02531;17,000;15491,7;0,075944;0,02531;17,000;15491,7;0,075933;0,02531;17,000;15491,7;0,075962;0,02532;17,000
4855;22.12.;06:00;-0,75;2,29;275,2;0,0000;0,0000;0,0549;0,0000;0,0000;0,0413;20522,4;0,287238;0,09575;17,000;26397,7;0,588386;0,19613;17,000;20691,7;0,314122;0,10471;17,000;22961,5;0,423804;0,14127;17,000;17759,1;0,172293;0,05743;17,000
4856;22.12.;07:00;-0,30;1,50;300,2;0,0000;0,0000;0,0977;0,0000;0,0000;0,1113;16874,5;0,550968;0,18366;17,000;17241,8;0,602717;0,20091;17,000;16999,2;0,592357;0,19745;17,000;21211,1;0,799527;0,26651;17,000;9786,5;0,237466;0,07916;17,000
4857;22.12.;08:00;0,15;1,25;279,5;0,0000;0,0605;0,0637;0,0000;0,0381;0,0000;13860,4;0,424968;0,14166;17,000;19265,8;0,723497;0,24117;17,000;14352,4;0,476041;0,15868;17,000;17095,8;0,615185;0,20506;17,000;8421,7;0,174964;0,05832;17,000
