Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),ZONE_SUED:Zone Outdoor Air Drybulb Temperature [C](TimeStep),ZONE_SUED:Zone Outdoor Air Wind Speed [m/s](TimeStep),ZONE_NORD:Zone Outdoor Air Drybulb Temperature [C](TimeStep),ZONE_NORD:Zone Outdoor Air Wind Speed [m/s](TimeStep),ZONE_SUED:Zone Mean Air Temperature [C](TimeStep),ZONE_NORD:Zone Mean Air Temperature [C](TimeStep),ZONE_SUED:Zone Ventilation Sensible Heat Loss Energy [J](TimeStep),ZONE_SUED:Zone Ventilation Current Density Volume Flow Rate [m3/s](TimeStep),ZONE_SUED:Zone Ventilation Standard Density Volume Flow Rate [m3/s](TimeStep),ZONE_SUED:Zone Ventilation Mass Flow Rate [kg/s](TimeStep),ZONE_SUED:Zone Ventilation Current Density Air Change Rate [ach](TimeStep),ZONE_NORD:Zone Mixing Current Density Volume Flow Rate [m3/s](TimeStep),ZONE_NORD:Zone Mixing Standard Density Volume Flow Rate [m3/s](TimeStep),ZONE_NORD:Zone Mixing Mass Flow Rate [kg/s](TimeStep),ZONE_NORD:Zone Mixing Sensible Heat Loss Energy [J](TimeStep),ZONE_NORD:Zone Mixing Sensible Heat Gain Energy [J](TimeStep),ZONE_SUED:Zone Mixing Current Density Volume Flow Rate [m3/s](TimeStep),ZONE_SUED:Zone Mixing Standard Density Volume Flow Rate [m3/s](TimeStep),ZONE_SUED:Zone Mixing Mass Flow Rate [kg/s](TimeStep),ZONE_SUED:Zone Mixing Sensible Heat Loss Energy [J](TimeStep),ZONE_SUED:Zone Mixing Sensible Heat Gain Energy [J](TimeStep),IDEALLOADS_NORD:Zone Ideal Loads Supply Air Total Heating Rate [W](TimeStep),IDEALLOADS_NORD:Zone Ideal Loads Supply Air Total Cooling Rate [W](TimeStep),IDEALLOADS_SUED:Zone Ideal Loads Supply Air Total Heating Rate [W](TimeStep),IDEALLOADS_SUED:Zone Ideal Loads Supply Air Total Cooling Rate [W](TimeStep) 
 01/15  18:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.0,0.0,18.08642,18.12037176028183,20.488147708379923,12.057613333333332,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,416.15738720959064,0.0,395.62194782833114,0.0 
 01/15  18:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,16.999999999999996,17.0,0.0,18.08642,18.12037176028183,20.488147708379923,12.057613333333332,18.08642,18.120371760281827,20.488147708379923,6.660478676700484e-8,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,6.660478676700484e-8,416.21635458478704,0.0,395.6810341652018,0.0 
 01/15  18:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.08642,18.12037176028183,20.488147708379923,12.057613333333332,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,416.27486057393264,0.0,395.7396597086919,0.0 
 01/15  18:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.000000000000007,0.0,18.08642,18.12037176028183,20.488147708379923,12.057613333333332,18.08642,18.120371760281827,20.488147708379923,1.3320957353400967e-7,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,1.3320957353400967e-7,416.33290876622783,0.0,395.79782802890986,0.0 
 01/15  19:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.08642,18.12037176028183,20.488147708379923,12.057613333333332,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,416.390502722119,0.0,395.85554266895633,0.0 
 01/15  19:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.08642,18.12037176028183,20.488147708379923,12.057613333333332,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,416.44764597644104,0.0,395.91280714469036,0.0 
 01/15  19:30:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.08642,18.12037176028183,20.488147708379923,12.057613333333332,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,416.5043420351576,0.0,395.96962494507903,0.0 
 01/15  19:45:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.08642,18.12037176028183,20.488147708379923,12.057613333333332,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,416.5605943781557,0.0,396.025999532314,0.0 
 01/15  20:00:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.08642,18.12037176028183,20.488147708379923,12.057613333333332,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,416.6164064583136,0.0,396.0819343420444,0.0 
 01/15  20:15:00,17.0,5.071965,157.5,17.0,5.071965,17.0,5.071965,17.0,17.0,0.0,18.08642,18.12037176028183,20.488147708379923,12.057613333333332,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,18.08642,18.120371760281827,20.488147708379923,0.0,0.0,416.6717817019671,0.0,396.1374327837257,0.0 
